year,value,source,state-name,fuel-name
2019.0,39.227048,Filtered Data (2017-2020),,
2019.0,11.040071,Filtered Data (2017-2020),,
2019.0,8.830283,Filtered Data (2017-2020),,
2020.0,37.311627,Filtered Data (2017-2020),,
2020.0,1.536295,Filtered Data (2017-2020),,
2020.0,1.902621,Filtered Data (2017-2020),,
2020.0,0.823811,Filtered Data (2017-2020),,
2020.0,1.248835,Filtered Data (2017-2020),,
2020.0,2.072646,Filtered Data (2017-2020),,
2020.0,32.245076,Filtered Data (2017-2020),,
2020.0,1.391004,Filtered Data (2017-2020),,
2020.0,33.63608,Filtered Data (2017-2020),,
2020.0,21.064866,Filtered Data (2017-2020),,
2020.0,0.005486,Filtered Data (2017-2020),,
2020.0,21.619714,Filtered Data (2017-2020),,
2020.0,42.690066,Filtered Data (2017-2020),,
2020.0,3.436017,Filtered Data (2017-2020),,
2020.0,3.178595,Filtered Data (2017-2020),,
2020.0,11.515779,Filtered Data (2017-2020),,
2020.0,18.130391,Filtered Data (2017-2020),,
2020.0,98.431803,Filtered Data (2017-2020),,
2020.0,24.500882,Filtered Data (2017-2020),,
2020.0,36.619294,Filtered Data (2017-2020),,
2020.0,0.366326,Filtered Data (2017-2020),,
2020.0,19.059669,Filtered Data (2017-2020),,
2020.0,1.095713,Filtered Data (2017-2020),,
2020.0,1.651749,Filtered Data (2017-2020),,
2020.0,0.683102,Filtered Data (2017-2020),,
2020.0,0.569966,Filtered Data (2017-2020),,
2020.0,0.86402,Filtered Data (2017-2020),,
2020.0,2.117089,Filtered Data (2017-2020),,
2020.0,11.862687,Filtered Data (2017-2020),,
2020.0,0.020212,Filtered Data (2017-2020),,
2020.0,11.882899,Filtered Data (2017-2020),,
2020.0,1.091816,Filtered Data (2017-2020),,
2020.0,0.43194,Filtered Data (2017-2020),,
2020.0,1.212062,Filtered Data (2017-2020),,
2020.0,2.735818,Filtered Data (2017-2020),,
2020.0,0.001916,Filtered Data (2017-2020),,
2020.0,1.720611,Filtered Data (2017-2020),,
2020.0,15.867662,Filtered Data (2017-2020),,
2020.0,17.59019,Filtered Data (2017-2020),,
2020.0,35.977743,Filtered Data (2017-2020),,
2020.0,1.776835,Filtered Data (2017-2020),,
2020.0,15.141239,Filtered Data (2017-2020),,
2020.0,0.556035,Filtered Data (2017-2020),,
2020.0,0.623531,Filtered Data (2017-2020),,
2020.0,3.083928,Filtered Data (2017-2020),,
2020.0,0.993128,Filtered Data (2017-2020),,
2020.0,4.700587,Filtered Data (2017-2020),,
2020.0,80.153897,Filtered Data (2017-2020),,
2020.0,15.019413,Filtered Data (2017-2020),,
2020.0,38.007202,Filtered Data (2017-2020),,
2020.0,27.127282,Filtered Data (2017-2020),,
2020.0,0.31802,Filtered Data (2017-2020),,
2020.0,2.256506,Filtered Data (2017-2020),,
2020.0,2.574525,Filtered Data (2017-2020),,
2020.0,1.128401,Filtered Data (2017-2020),,
2020.0,1.717882,Filtered Data (2017-2020),,
2020.0,2.846283,Filtered Data (2017-2020),,
2020.0,33.443194,Filtered Data (2017-2020),,
2020.0,1.00492,Filtered Data (2017-2020),,
2020.0,34.448114,Filtered Data (2017-2020),,
2020.0,14.395881,Filtered Data (2017-2020),,
2020.0,0.03366,Filtered Data (2017-2020),,
2020.0,21.154847,Filtered Data (2017-2020),,
2020.0,35.584387,Filtered Data (2017-2020),,
2020.0,17.508602,Filtered Data (2017-2020),,
2020.0,1.624549,Filtered Data (2017-2020),,
2020.0,1.889573,Filtered Data (2017-2020),,
2020.0,0.490467,Filtered Data (2017-2020),,
2020.0,2.825182,Filtered Data (2017-2020),,
2020.0,3.315649,Filtered Data (2017-2020),,
2020.0,18.271161,Filtered Data (2017-2020),,
2020.0,0.333386,Filtered Data (2017-2020),,
2020.0,18.604547,Filtered Data (2017-2020),,
2020.0,15.187448,Filtered Data (2017-2020),,
2020.0,0.038944,Filtered Data (2017-2020),,
2020.0,7.340151,Filtered Data (2017-2020),,
2020.0,22.566543,Filtered Data (2017-2020),,
2020.0,0.325946,Filtered Data (2017-2020),,
2020.0,2.662028,Filtered Data (2017-2020),,
2020.0,5.385334,Filtered Data (2017-2020),,
2020.0,8.373307,Filtered Data (2017-2020),,
2020.0,54.749619,Filtered Data (2017-2020),,
2020.0,15.513394,Filtered Data (2017-2020),,
2020.0,21.727623,Filtered Data (2017-2020),,
2020.0,0.265024,Filtered Data (2017-2020),,
2020.0,1.553457,Filtered Data (2017-2020),,
2020.0,112.106462,Filtered Data (2017-2020),,
2020.0,189.023053,Filtered Data (2017-2020),,
2020.0,2.685938,Filtered Data (2017-2020),,
2020.0,303.815453,Filtered Data (2017-2020),,
2020.0,64.616502,Filtered Data (2017-2020),,
2020.0,38.366006,Filtered Data (2017-2020),,
2020.0,23.564558,Filtered Data (2017-2020),,
2020.0,2.685938,Filtered Data (2017-2020),,
2020.0,33.648911,Filtered Data (2017-2020),,
2020.0,33.622294,Filtered Data (2017-2020),,
2020.0,0.026616,Filtered Data (2017-2020),,
2020.0,160.498681,Filtered Data (2017-2020),,
2020.0,2.315077,Filtered Data (2017-2020),,
2020.0,158.183604,Filtered Data (2017-2020),,
2020.0,18.419568,Filtered Data (2017-2020),,
2020.0,12.724749,Filtered Data (2017-2020),,
2020.0,5.694819,Filtered Data (2017-2020),,
2020.0,26.631791,Filtered Data (2017-2020),,
2020.0,25.078335,Filtered Data (2017-2020),,
2020.0,29.077057,Filtered Data (2017-2020),,
2020.0,20.790818,Filtered Data (2017-2020),,
2020.0,79.911265,Filtered Data (2017-2020),,
2020.0,12.937829,Filtered Data (2017-2020),,
2020.0,9.333531,Filtered Data (2017-2020),,
2020.0,3.236578,Filtered Data (2017-2020),,
2020.0,0.367719,Filtered Data (2017-2020),,
2020.0,28.577018,Filtered Data (2017-2020),,
2020.0,8.148616,Filtered Data (2017-2020),,
2020.0,0.008378,Filtered Data (2017-2020),,
2020.0,20.420024,Filtered Data (2017-2020),,
2020.0,25.575317,Filtered Data (2017-2020),,
2020.0,0.628888,Filtered Data (2017-2020),,
2020.0,24.946429,Filtered Data (2017-2020),,
2020.0,4.324243,Filtered Data (2017-2020),,
2020.0,3.240103,Filtered Data (2017-2020),,
2020.0,1.081065,Filtered Data (2017-2020),,
2020.0,0.003075,Filtered Data (2017-2020),,
2020.0,8.496858,Filtered Data (2017-2020),,
2020.0,7.725918,Filtered Data (2017-2020),,
2020.0,0.77094,Filtered Data (2017-2020),,
2020.0,30.043391,Filtered Data (2017-2020),,
2020.0,0.462634,Filtered Data (2017-2020),,
2020.0,1.200315,Filtered Data (2017-2020),,
2020.0,1.662948,Filtered Data (2017-2020),,
2020.0,33.769097,Filtered Data (2017-2020),,
2020.0,0.006417,Filtered Data (2017-2020),,
2020.0,18.071004,Filtered Data (2017-2020),,
2020.0,15.691676,Filtered Data (2017-2020),,
2020.0,3.939952,Filtered Data (2017-2020),,
2020.0,2.652431,Filtered Data (2017-2020),,
2020.0,6.592384,Filtered Data (2017-2020),,
2020.0,0.969772,Filtered Data (2017-2020),,
2020.0,2.858357,Filtered Data (2017-2020),,
2020.0,3.828129,Filtered Data (2017-2020),,
2020.0,12.657586,Filtered Data (2017-2020),,
2020.0,0.373174,Filtered Data (2017-2020),,
2020.0,13.03076,Filtered Data (2017-2020),,
2020.0,0.006417,Filtered Data (2017-2020),,
2020.0,0.04106,Filtered Data (2017-2020),,
2020.0,8.607399,Filtered Data (2017-2020),,
2020.0,8.654876,Filtered Data (2017-2020),,
2020.0,4.892143,Filtered Data (2017-2020),,
2020.0,7.397395,Filtered Data (2017-2020),,
2020.0,0.187333,Filtered Data (2017-2020),,
2020.0,12.47687,Filtered Data (2017-2020),,
2020.0,3.877864,Filtered Data (2017-2020),,
2020.0,1.84077,Filtered Data (2017-2020),,
2020.0,2.037094,Filtered Data (2017-2020),,
2020.0,1.803566,Filtered Data (2017-2020),,
2020.0,1.606559,Filtered Data (2017-2020),,
2020.0,0.009674,Filtered Data (2017-2020),,
2020.0,0.187333,Filtered Data (2017-2020),,
2020.0,4.917243,Filtered Data (2017-2020),,
2020.0,0.032222,Filtered Data (2017-2020),,
2020.0,4.885021,Filtered Data (2017-2020),,
2020.0,1.005976,Filtered Data (2017-2020),,
2020.0,0.814761,Filtered Data (2017-2020),,
2020.0,0.191214,Filtered Data (2017-2020),,
2020.0,0.872221,Filtered Data (2017-2020),,
2020.0,0.59783,Filtered Data (2017-2020),,
2020.0,0.274391,Filtered Data (2017-2020),,
2020.0,0.920218,Filtered Data (2017-2020),,
2020.0,1.480633,Filtered Data (2017-2020),,
2020.0,2.400852,Filtered Data (2017-2020),,
2020.0,0.024462,Filtered Data (2017-2020),,
2020.0,0.024462,Filtered Data (2017-2020),,
2020.0,0.885797,Filtered Data (2017-2020),,
2020.0,0.042751,Filtered Data (2017-2020),,
2020.0,0.843046,Filtered Data (2017-2020),,
2020.0,0.872935,Filtered Data (2017-2020),,
2020.0,0.823756,Filtered Data (2017-2020),,
2020.0,0.049179,Filtered Data (2017-2020),,
2020.0,0.617658,Filtered Data (2017-2020),,
2020.0,0.614126,Filtered Data (2017-2020),,
2020.0,0.003532,Filtered Data (2017-2020),,
2020.0,85.399095,Filtered Data (2017-2020),,
2020.0,0.941216,Filtered Data (2017-2020),,
2020.0,1.35487,Filtered Data (2017-2020),,
2020.0,3.437695,Filtered Data (2017-2020),,
2020.0,3.114124,Filtered Data (2017-2020),,
2020.0,6.551819,Filtered Data (2017-2020),,
2020.0,95.203309,Filtered Data (2017-2020),,
2020.0,1.16566,Filtered Data (2017-2020),,
2020.0,96.368969,Filtered Data (2017-2020),,
2020.0,16.754587,Filtered Data (2017-2020),,
2020.0,1.753722,Filtered Data (2017-2020),,
2020.0,73.774,Filtered Data (2017-2020),,
2020.0,92.282309,Filtered Data (2017-2020),,
2020.0,0.521781,Filtered Data (2017-2020),,
2020.0,4.243407,Filtered Data (2017-2020),,
2020.0,6.404094,Filtered Data (2017-2020),,
2020.0,11.169283,Filtered Data (2017-2020),,
2020.0,207.72725,Filtered Data (2017-2020),,
2020.0,17.276368,Filtered Data (2017-2020),,
2020.0,105.051787,Filtered Data (2017-2020),,
2020.0,0.413654,Filtered Data (2017-2020),,
2020.0,40.902035,Filtered Data (2017-2020),,
2020.0,6.51084,Filtered Data (2017-2020),,
2020.0,7.051572,Filtered Data (2017-2020),,
2020.0,1.62148,Filtered Data (2017-2020),,
2020.0,2.743172,Filtered Data (2017-2020),,
2020.0,4.364651,Filtered Data (2017-2020),,
2020.0,55.709188,Filtered Data (2017-2020),,
2020.0,0.407566,Filtered Data (2017-2020),,
2020.0,56.116754,Filtered Data (2017-2020),,
2020.0,14.009627,Filtered Data (2017-2020),,
2020.0,0.044039,Filtered Data (2017-2020),,
2020.0,23.261035,Filtered Data (2017-2020),,
2020.0,37.314702,Filtered Data (2017-2020),,
2020.0,0.661089,Filtered Data (2017-2020),,
2020.0,3.108808,Filtered Data (2017-2020),,
2020.0,7.979422,Filtered Data (2017-2020),,
2020.0,11.749319,Filtered Data (2017-2020),,
2020.0,116.596998,Filtered Data (2017-2020),,
2020.0,14.670716,Filtered Data (2017-2020),,
2020.0,61.024247,Filtered Data (2017-2020),,
2020.0,0.540732,Filtered Data (2017-2020),,
2020.0,0.121416,Filtered Data (2017-2020),,
2020.0,0.03037,Filtered Data (2017-2020),,
2020.0,0.060051,Filtered Data (2017-2020),,
2020.0,0.389432,Filtered Data (2017-2020),,
2020.0,0.087143,Filtered Data (2017-2020),,
2020.0,0.476575,Filtered Data (2017-2020),,
2020.0,7.628705,Filtered Data (2017-2020),,
2020.0,5.3e-05,Filtered Data (2017-2020),,
2020.0,7.628758,Filtered Data (2017-2020),,
2020.0,1.271966,Filtered Data (2017-2020),,
2020.0,4.600114,Filtered Data (2017-2020),,
2020.0,5.87208,Filtered Data (2017-2020),,
2020.0,0.879419,Filtered Data (2017-2020),,
2020.0,0.00385,Filtered Data (2017-2020),,
2020.0,0.883269,Filtered Data (2017-2020),,
2020.0,14.920734,Filtered Data (2017-2020),,
2020.0,1.271966,Filtered Data (2017-2020),,
2020.0,13.527352,Filtered Data (2017-2020),,
2020.0,0.029681,Filtered Data (2017-2020),,
2020.0,6.755709,Filtered Data (2017-2020),,
2020.0,1.667035,Filtered Data (2017-2020),,
2020.0,1.974561,Filtered Data (2017-2020),,
2020.0,0.485775,Filtered Data (2017-2020),,
2020.0,1.087195,Filtered Data (2017-2020),,
2020.0,1.57297,Filtered Data (2017-2020),,
2020.0,10.41827,Filtered Data (2017-2020),,
2020.0,0.361322,Filtered Data (2017-2020),,
2020.0,10.779593,Filtered Data (2017-2020),,
2020.0,1.641691,Filtered Data (2017-2020),,
2020.0,1.641691,Filtered Data (2017-2020),,
2020.0,0.255142,Filtered Data (2017-2020),,
2020.0,1.138067,Filtered Data (2017-2020),,
2020.0,1.998465,Filtered Data (2017-2020),,
2020.0,3.391674,Filtered Data (2017-2020),,
2020.0,19.360488,Filtered Data (2017-2020),,
2020.0,0.255142,Filtered Data (2017-2020),,
2020.0,12.349637,Filtered Data (2017-2020),,
2020.0,0.307525,Filtered Data (2017-2020),,
2020.0,61.382289,Filtered Data (2017-2020),,
2020.0,21.73929,Filtered Data (2017-2020),,
2020.0,23.446992,Filtered Data (2017-2020),,
2020.0,0.175389,Filtered Data (2017-2020),,
2020.0,1.699089,Filtered Data (2017-2020),,
2020.0,11.833163,Filtered Data (2017-2020),,
2020.0,13.70764,Filtered Data (2017-2020),,
2020.0,53.499057,Filtered Data (2017-2020),,
2020.0,1.160951,Filtered Data (2017-2020),,
2020.0,54.660009,Filtered Data (2017-2020),,
2020.0,29.87381,Filtered Data (2017-2020),,
2020.0,0.032251,Filtered Data (2017-2020),,
2020.0,12.68967,Filtered Data (2017-2020),,
2020.0,42.59573,Filtered Data (2017-2020),,
2020.0,7.313952,Filtered Data (2017-2020),,
2020.0,14.472879,Filtered Data (2017-2020),,
2020.0,13.959214,Filtered Data (2017-2020),,
2020.0,35.746045,Filtered Data (2017-2020),,
2020.0,170.156417,Filtered Data (2017-2020),,
2020.0,37.36315,Filtered Data (2017-2020),,
2020.0,71.410978,Filtered Data (2017-2020),,
2020.0,1.707702,Filtered Data (2017-2020),,
2020.0,13.418926,Filtered Data (2017-2020),,
2020.0,7.917276,Filtered Data (2017-2020),,
2020.0,20.094929,Filtered Data (2017-2020),,
2020.0,41.431131,Filtered Data (2017-2020),,
2020.0,154.447601,Filtered Data (2017-2020),,
2020.0,63.701141,Filtered Data (2017-2020),,
2020.0,45.248065,Filtered Data (2017-2020),,
2020.0,45.498395,Filtered Data (2017-2020),,
2020.0,0.889087,Filtered Data (2017-2020),,
2020.0,7.444649,Filtered Data (2017-2020),,
2020.0,8.333736,Filtered Data (2017-2020),,
2020.0,0.074864,Filtered Data (2017-2020),,
2020.0,0.948928,Filtered Data (2017-2020),,
2020.0,4.530525,Filtered Data (2017-2020),,
2020.0,5.554317,Filtered Data (2017-2020),,
2020.0,35.39565,Filtered Data (2017-2020),,
2020.0,0.549523,Filtered Data (2017-2020),,
2020.0,35.945173,Filtered Data (2017-2020),,
2020.0,50.20735,Filtered Data (2017-2020),,
2020.0,0.097123,Filtered Data (2017-2020),,
2020.0,12.87877,Filtered Data (2017-2020),,
2020.0,63.183244,Filtered Data (2017-2020),,
2020.0,22.242551,Filtered Data (2017-2020),,
2020.0,3.61534,Filtered Data (2017-2020),,
2020.0,5.161424,Filtered Data (2017-2020),,
2020.0,0.163568,Filtered Data (2017-2020),,
2020.0,1.006106,Filtered Data (2017-2020),,
2020.0,2.864071,Filtered Data (2017-2020),,
2020.0,4.033745,Filtered Data (2017-2020),,
2020.0,18.300804,Filtered Data (2017-2020),,
2020.0,0.564444,Filtered Data (2017-2020),,
2020.0,18.865248,Filtered Data (2017-2020),,
2020.0,13.664269,Filtered Data (2017-2020),,
2020.0,0.056346,Filtered Data (2017-2020),,
2020.0,2.510209,Filtered Data (2017-2020),,
2020.0,16.230824,Filtered Data (2017-2020),,
2020.0,3.70229,Filtered Data (2017-2020),,
2020.0,4.974217,Filtered Data (2017-2020),,
2020.0,12.688486,Filtered Data (2017-2020),,
2020.0,21.364993,Filtered Data (2017-2020),,
2020.0,65.656234,Filtered Data (2017-2020),,
2020.0,17.530127,Filtered Data (2017-2020),,
2020.0,25.883557,Filtered Data (2017-2020),,
2020.0,1.546084,Filtered Data (2017-2020),,
2020.0,23.614544,Filtered Data (2017-2020),,
2020.0,15.607241,Filtered Data (2017-2020),,
2020.0,57.78069,Filtered Data (2017-2020),,
2020.0,13.834843,Filtered Data (2017-2020),,
2020.0,7.629788,Filtered Data (2017-2020),,
2020.0,6.087975,Filtered Data (2017-2020),,
2020.0,0.11708,Filtered Data (2017-2020),,
2020.0,19.821902,Filtered Data (2017-2020),,
2020.0,1.304602,Filtered Data (2017-2020),,
2020.0,0.075475,Filtered Data (2017-2020),,
2020.0,18.441826,Filtered Data (2017-2020),,
2020.0,17.500365,Filtered Data (2017-2020),,
2020.0,1.079576,Filtered Data (2017-2020),,
2020.0,16.420789,Filtered Data (2017-2020),,
2020.0,2.672899,Filtered Data (2017-2020),,
2020.0,2.181955,Filtered Data (2017-2020),,
2020.0,0.490943,Filtered Data (2017-2020),,
2020.0,3.950682,Filtered Data (2017-2020),,
2020.0,3.411319,Filtered Data (2017-2020),,
2020.0,0.539362,Filtered Data (2017-2020),,
2020.0,18.558906,Filtered Data (2017-2020),,
2020.0,17.903084,Filtered Data (2017-2020),,
2020.0,37.089202,Filtered Data (2017-2020),,
2020.0,46.188811,Filtered Data (2017-2020),,
2020.0,101.181097,Filtered Data (2017-2020),,
2020.0,14.054978,Filtered Data (2017-2020),,
2020.0,6.450344,Filtered Data (2017-2020),,
2020.0,6.126286,Filtered Data (2017-2020),,
2020.0,1.478348,Filtered Data (2017-2020),,
2020.0,50.469392,Filtered Data (2017-2020),,
2020.0,5.694439,Filtered Data (2017-2020),,
2020.0,0.071026,Filtered Data (2017-2020),,
2020.0,44.703927,Filtered Data (2017-2020),,
2020.0,31.077815,Filtered Data (2017-2020),,
2020.0,1.318835,Filtered Data (2017-2020),,
2020.0,29.758981,Filtered Data (2017-2020),,
2020.0,2.611354,Filtered Data (2017-2020),,
2020.0,1.886083,Filtered Data (2017-2020),,
2020.0,0.718737,Filtered Data (2017-2020),,
2020.0,0.006535,Filtered Data (2017-2020),,
2020.0,2.967556,Filtered Data (2017-2020),,
2020.0,0.414173,Filtered Data (2017-2020),,
2020.0,2.553384,Filtered Data (2017-2020),,
2020.0,98.87352,Filtered Data (2017-2020),,
2020.0,1.731691,Filtered Data (2017-2020),,
2020.0,1.859223,Filtered Data (2017-2020),,
2020.0,0.677652,Filtered Data (2017-2020),,
2020.0,1.605448,Filtered Data (2017-2020),,
2020.0,2.2831,Filtered Data (2017-2020),,
2020.0,29.389476,Filtered Data (2017-2020),,
2020.0,9.752953,Filtered Data (2017-2020),,
2020.0,39.142429,Filtered Data (2017-2020),,
2020.0,4.346002,Filtered Data (2017-2020),,
2020.0,3.866934,Filtered Data (2017-2020),,
2020.0,19.332838,Filtered Data (2017-2020),,
2020.0,27.545775,Filtered Data (2017-2020),,
2020.0,0.320101,Filtered Data (2017-2020),,
2020.0,45.738619,Filtered Data (2017-2020),,
2020.0,66.45059,Filtered Data (2017-2020),,
2020.0,112.509311,Filtered Data (2017-2020),,
2020.0,183.339837,Filtered Data (2017-2020),,
2020.0,4.666104,Filtered Data (2017-2020),,
2020.0,79.800213,Filtered Data (2017-2020),,
2020.0,0.127532,Filtered Data (2017-2020),,
2020.0,0.031521,Filtered Data (2017-2020),,
2020.0,0.448065,Filtered Data (2017-2020),,
2020.0,1.19454,Filtered Data (2017-2020),,
2020.0,1.674126,Filtered Data (2017-2020),,
2020.0,13.5034,Filtered Data (2017-2020),,
2020.0,0.158613,Filtered Data (2017-2020),,
2020.0,10.909667,Filtered Data (2017-2020),,
2020.0,2.435121,Filtered Data (2017-2020),,
2020.0,2.703439,Filtered Data (2017-2020),,
2020.0,0.162963,Filtered Data (2017-2020),,
2020.0,2.866402,Filtered Data (2017-2020),,
2020.0,1.131169,Filtered Data (2017-2020),,
2020.0,0.491481,Filtered Data (2017-2020),,
2020.0,1.62265,Filtered Data (2017-2020),,
2020.0,6.587911,Filtered Data (2017-2020),,
2020.0,0.05127,Filtered Data (2017-2020),,
2020.0,6.639181,Filtered Data (2017-2020),,
2020.0,0.127091,Filtered Data (2017-2020),,
2020.0,0.039083,Filtered Data (2017-2020),,
2020.0,0.534867,Filtered Data (2017-2020),,
2020.0,0.701041,Filtered Data (2017-2020),,
2020.0,15.659274,Filtered Data (2017-2020),,
2020.0,27.671438,Filtered Data (2017-2020),,
2020.0,4.7595,Filtered Data (2017-2020),,
2020.0,48.090212,Filtered Data (2017-2020),,
2020.0,2.659547,Filtered Data (2017-2020),,
2020.0,0.899818,Filtered Data (2017-2020),,
2020.0,0.894277,Filtered Data (2017-2020),,
2020.0,0.865452,Filtered Data (2017-2020),,
2020.0,9.218468,Filtered Data (2017-2020),,
2020.0,5.247508,Filtered Data (2017-2020),,
2020.0,0.076912,Filtered Data (2017-2020),,
2020.0,3.894048,Filtered Data (2017-2020),,
2020.0,25.514709,Filtered Data (2017-2020),,
2020.0,1.401321,Filtered Data (2017-2020),,
2020.0,24.113387,Filtered Data (2017-2020),,
2020.0,5.177193,Filtered Data (2017-2020),,
2020.0,3.85571,Filtered Data (2017-2020),,
2020.0,1.321482,Filtered Data (2017-2020),,
2020.0,5.520296,Filtered Data (2017-2020),,
2020.0,4.254916,Filtered Data (2017-2020),,
2020.0,1.265379,Filtered Data (2017-2020),,
2020.0,31.184865,Filtered Data (2017-2020),,
2020.0,21.094077,Filtered Data (2017-2020),,
2020.0,52.278942,Filtered Data (2017-2020),,
2020.0,3.126651,Filtered Data (2017-2020),,
2020.0,2.386953,Filtered Data (2017-2020),,
2020.0,0.739699,Filtered Data (2017-2020),,
2020.0,5.744362,Filtered Data (2017-2020),,
2020.0,5.710523,Filtered Data (2017-2020),,
2020.0,0.033839,Filtered Data (2017-2020),,
2020.0,23.967631,Filtered Data (2017-2020),,
2020.0,0.46746,Filtered Data (2017-2020),,
2020.0,23.500172,Filtered Data (2017-2020),,
2020.0,7.277535,Filtered Data (2017-2020),,
2020.0,5.972851,Filtered Data (2017-2020),,
2020.0,1.304684,Filtered Data (2017-2020),,
2020.0,12.162763,Filtered Data (2017-2020),,
2020.0,6.55629,Filtered Data (2017-2020),,
2020.0,5.606473,Filtered Data (2017-2020),,
2020.0,52.712291,Filtered Data (2017-2020),,
2020.0,17.069136,Filtered Data (2017-2020),,
2020.0,19.573585,Filtered Data (2017-2020),,
